date,demand,RRP,demand_pos_RRP,RRP_positive
4/24/2016,105642.28,30.68045485,105642.28,30.68045485
4/25/2016,104072.435,39.08786122,98779.56,41.29972053
4/26/2016,117437.665,56.43641514,117437.665,56.43641514
4/27/2016,118531.5,19.4111381,99880.915,29.75851554
4/28/2016,126847.02,60.58197893,126847.02,60.58197893
4/29/2016,122054.13,51.74834177,114678.9,55.12602008
4/30/2016,103505.195,27.10790618,103505.195,27.10790618
5/1/2016,98873.535,31.87421762,85828.92,37.7902386
5/2/2016,116969.63,37.34851758,116969.63,37.34851758
5/3/2016,119014.445,22.24291908,100551.01,32.74097337
5/4/2016,124525.185,47.7538426,124525.185,47.7538426
5/5/2016,118192.055,27.23225297,111978.51,30.01341941
5/6/2016,120421.32,64.31705658,120421.32,64.31705658
5/7/2016,106052.64,46.62702428,106052.64,46.62702428
5/8/2016,103487.28,59.14011232,103487.28,59.14011232
5/9/2016,119781.135,100.8140427,119781.135,100.8140427
5/10/2016,119611.88,36.9801066,119611.88,36.9801066
5/11/2016,123616.28,59.84988166,123616.28,59.84988166
5/12/2016,120693.53,53.79609684,120693.53,53.79609684
5/13/2016,118800.07,52.36555156,118800.07,52.36555156
5/14/2016,101945.995,28.27876737,101945.995,28.27876737
5/15/2016,99697.62,37.07654106,99697.62,37.07654106
5/16/2016,121182.695,41.91676316,121182.695,41.91676316
5/17/2016,124209.405,68.33332655,124209.405,68.33332655
5/18/2016,124352.215,70.58882764,124352.215,70.58882764
5/19/2016,124392.29,44.40335829,117315.78,51.1265511
5/20/2016,127705.84,79.7959074,127705.84,79.7959074
5/21/2016,112336.78,45.74527142,112336.78,45.74527142
5/22/2016,101618.98,24.19265246,101618.98,24.19265246
5/23/2016,121424.42,10.80151908,103012.42,51.44455653
5/24/2016,131916.405,45.21384715,131916.405,45.21384715
5/25/2016,132170.05,66.25853483,130170.27,67.29534779
5/26/2016,137080.875,99.42483313,137080.875,99.42483313
5/27/2016,134317.62,68.19342854,134317.62,68.19342854
5/28/2016,119938.795,81.99013458,119938.795,81.99013458
5/29/2016,118751.965,68.71547404,118751.965,68.71547404
5/30/2016,134983.955,115.7846736,134983.955,115.7846736
5/31/2016,140402.15,156.4647226,140402.15,156.4647226
6/1/2016,141195.03,168.8527592,141195.03,168.8527592
6/2/2016,141292.56,180.9103503,141292.56,180.9103503
6/3/2016,137717.255,175.8546299,137717.255,175.8546299
6/4/2016,122764.33,126.7499719,122764.33,126.7499719
6/5/2016,116052.805,122.7887776,116052.805,122.7887776
6/6/2016,134829.755,107.4456121,134829.755,107.4456121
6/7/2016,135306.005,88.32696291,135306.005,88.32696291
6/8/2016,137305.355,91.3156602,137305.355,91.3156602
6/9/2016,132859.305,50.23897194,132859.305,50.23897194
6/10/2016,132209.515,47.42579878,132209.515,47.42579878
6/11/2016,120753.43,55.59096958,120753.43,55.59096958
6/12/2016,122771.53,77.21528799,122771.53,77.21528799
6/13/2016,122106.95,95.06477463,122106.95,95.06477463
6/14/2016,138466.56,90.84510926,138466.56,90.84510926
6/15/2016,140904.59,92.41624585,140904.59,92.41624585
6/16/2016,140741.165,89.92914895,140741.165,89.92914895
6/17/2016,138023.11,99.57367451,138023.11,99.57367451
6/18/2016,123162.185,62.93401613,123162.185,62.93401613
6/19/2016,119662.165,79.38482177,119662.165,79.38482177
6/20/2016,134435.115,114.875078,134435.115,114.875078
6/21/2016,137511.315,62.15476411,137511.315,62.15476411
6/22/2016,133813.285,58.75903858,133813.285,58.75903858
6/23/2016,136740.005,78.31898019,136740.005,78.31898019
6/24/2016,144658.38,67.9384962,144658.38,67.9384962
6/25/2016,131730.835,99.7632508,131730.835,99.7632508
6/26/2016,126455.935,120.4411006,126455.935,120.4411006
6/27/2016,148639.995,127.3466076,148639.995,127.3466076
6/28/2016,142146.31,110.2803903,142146.31,110.2803903
6/29/2016,136071.965,80.12524308,136071.965,80.12524308
6/30/2016,141078.46,115.1178955,141078.46,115.1178955
7/1/2016,136676.715,117.7120479,136676.715,117.7120479
7/2/2016,118683.565,90.45652378,118683.565,90.45652378
7/3/2016,112556.405,68.59708917,112556.405,68.59708917
7/4/2016,135712.245,124.1368856,135712.245,124.1368856
7/5/2016,142401.795,147.1876919,142401.795,147.1876919
7/6/2016,134056.095,116.6821116,134056.095,116.6821116
7/7/2016,138768.045,176.9120362,138768.045,176.9120362
7/8/2016,136690.05,114.844203,136690.05,114.844203
7/9/2016,122369.535,105.5485761,122369.535,105.5485761
7/10/2016,119218.23,36.16721233,119218.23,36.16721233
7/11/2016,128207.125,44.85808004,128207.125,44.85808004
7/12/2016,137582.195,49.15948572,132525.93,56.6397769
7/13/2016,145728.26,65.91496492,145728.26,65.91496492
7/14/2016,144103.705,76.11745262,144103.705,76.11745262
7/15/2016,141166.85,79.50760048,141166.85,79.50760048
7/16/2016,120659.15,73.69441877,120659.15,73.69441877
7/17/2016,113418.125,48.7884053,113418.125,48.7884053
7/18/2016,127367.015,43.8915187,127367.015,43.8915187
7/19/2016,137028.05,49.45378979,137028.05,49.45378979
7/20/2016,136850.14,52.33155194,136850.14,52.33155194
7/21/2016,136127.125,44.92653284,136127.125,44.92653284
7/22/2016,128777.82,21.09171887,119021.91,23.66098386
7/23/2016,119888.575,62.70928693,114203.225,66.43652233
7/24/2016,120126.905,52.22700853,120126.905,52.22700853
7/25/2016,138134.635,37.98018661,138134.635,37.98018661
7/26/2016,146465.69,47.97124596,146465.69,47.97124596
7/27/2016,143209.755,36.39746278,143209.755,36.39746278
7/28/2016,142341.635,41.56189875,142341.635,41.56189875
7/29/2016,139822.93,33.86968192,139822.93,33.86968192
7/30/2016,121548.535,24.84952843,121548.535,24.84952843
7/31/2016,114481.28,33.77825209,114481.28,33.77825209
8/1/2016,137934.845,45.97912937,137934.845,45.97912937
8/2/2016,137301.69,48.59799058,137301.69,48.59799058
8/3/2016,140922.715,58.02954936,140922.715,58.02954936
8/4/2016,142671.51,51.56528219,142671.51,51.56528219
8/5/2016,145491.33,70.2031165,145491.33,70.2031165
8/6/2016,130907.095,54.3980783,130907.095,54.3980783
8/7/2016,120379.285,32.88478992,120379.285,32.88478992
8/8/2016,138506.45,35.11782073,138506.45,35.11782073
8/9/2016,132819.535,29.29351974,127910.815,31.04191109
8/10/2016,130616.67,22.41944079,122614.305,24.15392658
8/11/2016,138368.4,39.80646362,133655.33,41.25382176
8/12/2016,134885.67,41.09220007,134885.67,41.09220007
8/13/2016,120382.805,38.81095608,120382.805,38.81095608
8/14/2016,113066.245,33.06116,113066.245,33.06116
8/15/2016,127906.24,39.83893843,127906.24,39.83893843
8/16/2016,124975.11,24.45390447,119010.7,25.94221322
8/17/2016,132561.22,40.89160699,132561.22,40.89160699
8/18/2016,123434.505,27.47109329,119405.445,28.63825792
8/19/2016,132569.74,27.60134081,132569.74,27.60134081
8/20/2016,121052.06,25.00246694,118994.655,25.43475695
8/21/2016,119118.545,38.91325563,119118.545,38.91325563
8/22/2016,139203.5,59.99534067,139203.5,59.99534067
8/23/2016,138640.39,73.18959371,138640.39,73.18959371
8/24/2016,141122.795,114.0039598,141122.795,114.0039598
8/25/2016,139724.025,74.66305514,139724.025,74.66305514
8/26/2016,139920.545,67.6277533,139920.545,67.6277533
8/27/2016,119573.22,31.80817961,119573.22,31.80817961
8/28/2016,114832.425,29.44768103,114832.425,29.44768103
8/29/2016,125055.69,39.1423789,125055.69,39.1423789
8/30/2016,133748.44,53.186931,133748.44,53.186931
8/31/2016,128834.065,32.5590174,128834.065,32.5590174
9/1/2016,134246.165,46.80878786,134246.165,46.80878786
9/2/2016,135273.325,52.63679288,135273.325,52.63679288
9/3/2016,118621.96,35.27078286,118621.96,35.27078286
9/4/2016,110986.005,24.51210764,110986.005,24.51210764
9/5/2016,127275.815,38.21246963,127275.815,38.21246963
9/6/2016,129542.365,28.69264595,129542.365,28.69264595
9/7/2016,123307.02,24.18242139,123307.02,24.18242139
9/8/2016,117722.95,12.50431916,95788.615,20.17083298
9/9/2016,125432.605,23.40099927,125432.605,23.40099927
9/10/2016,111412.995,38.55990885,111412.995,38.55990885
9/11/2016,109125.215,50.34788201,109125.215,50.34788201
9/12/2016,130967.28,68.17720324,130967.28,68.17720324
9/13/2016,134720.155,62.06847556,134720.155,62.06847556
9/14/2016,130650.88,54.8405242,130650.88,54.8405242
9/15/2016,134234.45,42.81991758,134234.45,42.81991758
9/16/2016,131734.105,47.04374731,131734.105,47.04374731
9/17/2016,106709.54,36.02869126,106709.54,36.02869126
9/18/2016,110314.625,48.34486635,110314.625,48.34486635
9/19/2016,127391.09,56.44254935,127391.09,56.44254935
9/20/2016,122664.305,43.17737957,122664.305,43.17737957
9/21/2016,127208.57,52.28283459,127208.57,52.28283459
9/22/2016,131357.34,55.70187271,131357.34,55.70187271
9/23/2016,127420.43,46.53870327,127420.43,46.53870327
9/24/2016,106776.275,43.55659982,106776.275,43.55659982
9/25/2016,105931.555,37.69847947,105931.555,37.69847947
9/26/2016,124343.19,47.67147027,124343.19,47.67147027
9/27/2016,126888.77,49.79450443,126888.77,49.79450443
9/28/2016,121143.25,32.43171472,121143.25,32.43171472
9/29/2016,122858.49,37.59600105,122858.49,37.59600105
9/30/2016,113439.775,33.06369262,113439.775,33.06369262
10/1/2016,109181.26,20.48609587,109181.26,20.48609587
10/2/2016,97992.93,13.65687019,90684.655,15.09382767
10/3/2016,115839.01,21.60174363,113550.395,23.50723812
10/4/2016,124089.47,23.00178132,112355.56,29.38197424
10/5/2016,128558.385,41.11513272,128558.385,41.11513272
10/6/2016,115898.54,30.1895728,115898.54,30.1895728
10/7/2016,116197.73,37.3391043,116197.73,37.3391043
10/8/2016,101300.775,35.21034382,101300.775,35.21034382
10/9/2016,94954.16,15.90301462,91594.945,16.60374949
10/10/2016,116831.43,27.65471777,109279.11,29.95594777
10/11/2016,124665.82,38.19994573,124665.82,38.19994573
10/12/2016,128612.3,44.77064554,128612.3,44.77064554
10/13/2016,128242.765,58.35308518,128242.765,58.35308518
10/14/2016,121731.485,43.9665066,121731.485,43.9665066
10/15/2016,97887.485,12.69832874,88673.47,14.46017491
10/16/2016,101793.035,22.02909542,100052.44,22.47496036
10/17/2016,116042.845,29.59668164,116042.845,29.59668164
10/18/2016,123265.44,36.72121271,123265.44,36.72121271
10/19/2016,126362.045,60.68302782,126362.045,60.68302782
10/20/2016,114867.16,27.42582623,112389.11,28.030534
10/21/2016,122975.285,43.24473226,119216.825,44.86702613
10/22/2016,114184.195,38.71113076,114184.195,38.71113076
10/23/2016,111289,40.91855691,111289,40.91855691
10/24/2016,125270.165,66.51336615,125270.165,66.51336615
10/25/2016,117138.355,37.02214641,117138.355,37.02214641
10/26/2016,121605.395,55.41635284,121605.395,55.41635284
10/27/2016,120142.43,43.4805405,120142.43,43.4805405
10/28/2016,119820.71,54.50974512,119820.71,54.50974512
10/29/2016,104191.105,21.28564824,104191.105,21.28564824
10/30/2016,94325.72,6.869134505,65215.145,14.16792844
10/31/2016,110661.43,19.08090112,110661.43,19.08090112
11/1/2016,104976.21,17.41820196,104976.21,17.41820196
11/2/2016,119904.48,46.64566901,119904.48,46.64566901
11/3/2016,118677.495,60.22104759,118677.495,60.22104759
11/4/2016,113666.485,25.9523502,113666.485,25.9523502
11/5/2016,101810.75,15.26468717,98124.43,15.93683675
11/6/2016,96934.925,24.15876196,88023.655,28.32439606
11/7/2016,116230.34,30.36705791,104936.89,34.2945025
11/8/2016,117794.595,53.92200303,117794.595,53.92200303
11/9/2016,122131.115,55.66220339,122131.115,55.66220339
11/10/2016,122634.53,48.70697146,122634.53,48.70697146
11/11/2016,117953.885,26.82398291,117953.885,26.82398291
11/12/2016,99907.32,10.83211626,77434.625,20.37903693
11/13/2016,96805.925,10.72564183,85044.935,14.80739334
11/14/2016,116817.15,39.49973783,116817.15,39.49973783
11/15/2016,119905.59,26.90838749,117939.02,27.84579899
11/16/2016,122146.66,35.63068442,122146.66,35.63068442
11/17/2016,122464.645,28.55507656,122464.645,28.55507656
11/18/2016,121441.05,31.77579932,121441.05,31.77579932
11/19/2016,106868.5,24.65599304,106868.5,24.65599304
11/20/2016,112098.335,43.08594969,112098.335,43.08594969
11/21/2016,138681.815,51.0352654,138681.815,51.0352654
11/22/2016,126617.72,37.02129178,123785.475,44.48509398
11/23/2016,118119.01,41.91226779,118119.01,41.91226779
11/24/2016,120308.545,38.05940327,120308.545,38.05940327
11/25/2016,116011.565,27.61649096,116011.565,27.61649096
11/26/2016,104700.055,23.79058297,104700.055,23.79058297
11/27/2016,102718.9,37.00394515,102718.9,37.00394515
11/28/2016,118666.37,65.39277902,118666.37,65.39277902
11/29/2016,119169.17,63.42996415,119169.17,63.42996415
11/30/2016,121067.59,76.02598021,121067.59,76.02598021
12/1/2016,113024.02,56.01230684,113024.02,56.01230684
12/2/2016,109318.355,41.49943678,109318.355,41.49943678
12/3/2016,98899.495,29.20305213,98899.495,29.20305213
12/4/2016,97300.36,43.73274195,97300.36,43.73274195
12/5/2016,109670,25.29438487,101828.79,33.12470577
12/6/2016,111228.06,48.41248781,111228.06,48.41248781
12/7/2016,112738.08,44.72205906,112738.08,44.72205906
12/8/2016,105445.65,25.85386173,105445.65,25.85386173
12/9/2016,105664.09,25.11819531,105664.09,25.11819531
12/10/2016,98622.865,19.31166859,98622.865,19.31166859
12/11/2016,93673.19,16.39668788,93673.19,16.39668788
12/12/2016,120390.11,45.15757294,120390.11,45.15757294
12/13/2016,128831.65,44.69302354,128831.65,44.69302354
12/14/2016,111423.765,19.91910633,109320.035,20.60801623
12/15/2016,107072.36,31.14530846,107072.36,31.14530846
12/16/2016,113698.06,48.8568848,113698.06,48.8568848
12/17/2016,90227.48,23.57623123,90227.48,23.57623123
12/18/2016,90911.085,26.49359939,90911.085,26.49359939
12/19/2016,109260.305,28.68483237,109260.305,28.68483237
12/20/2016,106451.255,16.12985685,104409.275,19.38108585
12/21/2016,104389.51,21.34587505,104389.51,21.34587505
12/22/2016,105513.235,20.97623583,105513.235,20.97623583
12/23/2016,112247.945,24.32934519,112247.945,24.32934519
12/24/2016,114843.875,34.69311119,114843.875,34.69311119
12/25/2016,114468.17,28.64742992,114468.17,28.64742992
12/26/2016,106284.83,22.91035559,106284.83,22.91035559
12/27/2016,99701.43,23.8135374,99701.43,23.8135374
12/28/2016,123693.52,40.28250982,123693.52,40.28250982
12/29/2016,135571.795,47.14500558,135571.795,47.14500558
12/30/2016,112141.83,24.06507765,112141.83,24.06507765
12/31/2016,95728.15,17.59822922,95728.15,17.59822922
1/1/2017,89403.145,25.8467611,89403.145,25.8467611
1/2/2017,86507.47,30.61870288,86507.47,30.61870288
1/3/2017,97564.745,28.68695469,97564.745,28.68695469
1/4/2017,116606.795,56.97278071,116606.795,56.97278071
1/5/2017,128079.845,73.45825987,128079.845,73.45825987
1/6/2017,136308.735,97.69920084,136308.735,97.69920084
1/7/2017,134955.02,77.60299799,134955.02,77.60299799
1/8/2017,122777.025,69.22481073,122777.025,69.22481073
1/9/2017,116211.99,68.09952522,116211.99,68.09952522
1/10/2017,120366.32,72.81305685,120366.32,72.81305685
1/11/2017,111595.855,65.74451094,111595.855,65.74451094
1/12/2017,118783.945,70.49040546,118783.945,70.49040546
1/13/2017,111341.675,70.01219456,111341.675,70.01219456
1/14/2017,88996.625,42.29483485,88996.625,42.29483485
1/15/2017,90294,55.44429634,90294,55.44429634
1/16/2017,120928.705,108.1670628,120928.705,108.1670628
1/17/2017,140517.65,129.2376575,140517.65,129.2376575
1/18/2017,111211.35,75.16561944,111211.35,75.16561944
1/19/2017,112371.41,62.88513035,112371.41,62.88513035
1/20/2017,107937.685,38.99311604,107937.685,38.99311604
1/21/2017,96779.07,46.47911443,96779.07,46.47911443
1/22/2017,103291.61,60.78453185,103291.61,60.78453185
1/23/2017,141332.055,79.11439769,141332.055,79.11439769
1/24/2017,115664.16,59.81718215,115664.16,59.81718215
1/25/2017,111936.7,58.87513245,111936.7,58.87513245
1/26/2017,98590.06,37.84489775,98590.06,37.84489775
1/27/2017,112513.82,69.65718196,112513.82,69.65718196
1/28/2017,108336.53,74.06254286,108336.53,74.06254286
1/29/2017,109020.58,76.58688725,109020.58,76.58688725
1/30/2017,124292.955,96.16858429,124292.955,96.16858429
1/31/2017,112863.01,58.79126706,112863.01,58.79126706
2/1/2017,114133.73,66.86330309,114133.73,66.86330309
2/2/2017,110669.27,82.46801369,110669.27,82.46801369
2/3/2017,117452.27,87.11101457,117452.27,87.11101457
2/4/2017,117361.7,80.81731255,117361.7,80.81731255
2/5/2017,110384.275,113.8703652,110384.275,113.8703652
2/6/2017,108761.37,92.10179585,108761.37,92.10179585
2/7/2017,111543.81,69.06961085,111543.81,69.06961085
2/8/2017,142213.66,135.0612793,142213.66,135.0612793
2/9/2017,155060.61,156.6995615,151642.62,163.717084
2/10/2017,138793.59,213.3394317,138793.59,213.3394317
2/11/2017,111983.51,97.6080054,107317.045,103.0127787
2/12/2017,89003.15,19.86511394,87262.245,26.62616161
2/13/2017,104844.105,69.04132793,104844.105,69.04132793
2/14/2017,111613.05,90.69389262,111613.05,90.69389262
2/15/2017,116299.39,79.04437965,116299.39,79.04437965
2/16/2017,119947.59,112.8870329,119947.59,112.8870329
2/17/2017,111885.97,93.73260963,111885.97,93.73260963
2/18/2017,95623.35,49.81815886,95623.35,49.81815886
2/19/2017,91280.025,53.12020553,91280.025,53.12020553
2/20/2017,105341.865,93.72670141,105341.865,93.72670141
2/21/2017,112351.47,103.2484286,112351.47,103.2484286
2/22/2017,116690.17,78.05783525,116690.17,78.05783525
2/23/2017,117948.685,102.3617733,117948.685,102.3617733
2/24/2017,111229.52,98.21079741,111229.52,98.21079741
2/25/2017,95046.905,45.60929044,95046.905,45.60929044
2/26/2017,100495.615,56.02642017,100495.615,56.02642017
2/27/2017,131090.775,96.55007159,129066.085,98.15691619
2/28/2017,140167.5,99.94563946,140167.5,99.94563946
3/1/2017,137291.97,86.00399901,137291.97,86.00399901
3/2/2017,127633.275,85.49844546,127633.275,85.49844546
3/3/2017,124311.33,73.92929944,124311.33,73.92929944
3/4/2017,116083.295,77.59564369,116083.295,77.59564369
3/5/2017,103539.02,45.4607457,103539.02,45.4607457
3/6/2017,116447.855,56.63414738,116447.855,56.63414738
3/7/2017,117931.46,57.516139,117931.46,57.516139
3/8/2017,124370.765,73.92313207,124370.765,73.92313207
3/9/2017,129649.25,83.88968655,129649.25,83.88968655
3/10/2017,125346.075,82.03453762,125346.075,82.03453762
3/11/2017,108816.81,50.76232609,108816.81,50.76232609
3/12/2017,102617.51,42.48056056,100531.81,44.39154771
3/13/2017,104468.9,66.84372206,104468.9,66.84372206
3/14/2017,133227.785,101.4423563,133227.785,101.4423563
3/15/2017,139672.835,102.0122176,139672.835,102.0122176
3/16/2017,124255.975,87.89402085,124255.975,87.89402085
3/17/2017,111612.075,70.74607288,111612.075,70.74607288
3/18/2017,107731.78,68.87709703,107731.78,68.87709703
3/19/2017,113593.82,121.1220102,113593.82,121.1220102
3/20/2017,131980.985,184.8234791,131980.985,184.8234791
3/21/2017,127625.365,112.9036926,127625.365,112.9036926
3/22/2017,114696.37,77.00028631,114696.37,77.00028631
3/23/2017,111632.835,97.82305958,111632.835,97.82305958
3/24/2017,115411.41,118.4496111,115411.41,118.4496111
3/25/2017,107465.98,138.7947558,107465.98,138.7947558
3/26/2017,104189.1,147.4805929,104189.1,147.4805929
3/27/2017,116237.22,118.5621993,116237.22,118.5621993
3/28/2017,111032.975,121.9056323,111032.975,121.9056323
3/29/2017,109640.33,133.7982653,109640.33,133.7982653
3/30/2017,107491.87,115.1902122,107491.87,115.1902122
3/31/2017,110662.245,145.2190605,110662.245,145.2190605
4/1/2017,97402.265,99.24918178,97402.265,99.24918178
4/2/2017,94477.095,92.91573517,94477.095,92.91573517
4/3/2017,107895.525,106.4521598,107895.525,106.4521598
4/4/2017,113138.67,122.6614787,113138.67,122.6614787
4/5/2017,114191.35,142.2804267,114191.35,142.2804267
4/6/2017,114817.305,126.1819875,114817.305,126.1819875
4/7/2017,110160.025,101.330421,110160.025,101.330421
4/8/2017,99084.74,95.86797769,99084.74,95.86797769
4/9/2017,96041.895,74.59163318,96041.895,74.59163318
4/10/2017,113287.055,111.8004887,113287.055,111.8004887
4/11/2017,114159.965,130.0368734,114159.965,130.0368734
4/12/2017,114335.995,126.572879,114335.995,126.572879
4/13/2017,112704.045,117.5356502,112704.045,117.5356502
4/14/2017,97436.41,109.7650221,97436.41,109.7650221
4/15/2017,99608.57,116.7828491,99608.57,116.7828491
4/16/2017,96594.745,95.64640701,96594.745,95.64640701
4/17/2017,99945.495,104.5781895,99945.495,104.5781895
4/18/2017,111955.175,112.8247059,111955.175,112.8247059
4/19/2017,114436.97,101.3145524,114436.97,101.3145524
4/20/2017,112816.68,104.0781031,112816.68,104.0781031
4/21/2017,114522.44,133.2265993,114522.44,133.2265993
4/22/2017,102528.4,111.6671228,102528.4,111.6671228
4/23/2017,97356.565,90.72665105,97356.565,90.72665105
4/24/2017,109421.815,113.2589368,109421.815,113.2589368
4/25/2017,101548.735,86.79007255,101548.735,86.79007255
4/26/2017,116795.245,100.6986846,116795.245,100.6986846
4/27/2017,126329.53,145.6827349,126329.53,145.6827349
4/28/2017,120144.19,120.8095221,120144.19,120.8095221
4/29/2017,104864.05,100.81967,104864.05,100.81967
4/30/2017,103756.535,109.5772954,103756.535,109.5772954
5/1/2017,115103.775,99.15947403,115103.775,99.15947403
5/2/2017,120718.64,109.9227693,120718.64,109.9227693
5/3/2017,129196.445,128.6399556,129196.445,128.6399556
5/4/2017,127260.05,123.4720662,127260.05,123.4720662
5/5/2017,123150.385,108.2886014,123150.385,108.2886014
5/6/2017,105013.07,81.77832735,105013.07,81.77832735
5/7/2017,107424.07,104.9084029,107424.07,104.9084029
5/8/2017,125858.27,132.9735336,125858.27,132.9735336
5/9/2017,126760.71,138.9914155,126760.71,138.9914155
5/10/2017,125747.735,149.6227486,125747.735,149.6227486
5/11/2017,128753.13,170.2926448,128753.13,170.2926448
5/12/2017,123523,129.309377,123523,129.309377
5/13/2017,109477.42,130.3168298,109477.42,130.3168298
5/14/2017,107497.03,126.9174946,107497.03,126.9174946
5/15/2017,125871.915,134.6420324,125871.915,134.6420324
5/16/2017,127820.715,128.3149076,127820.715,128.3149076
5/17/2017,125072.675,123.8345994,125072.675,123.8345994
5/18/2017,122910.48,107.8423351,122910.48,107.8423351
5/19/2017,123351.45,96.44024977,123351.45,96.44024977
5/20/2017,109111.615,88.1358791,109111.615,88.1358791
5/21/2017,105912.16,76.78217982,105912.16,76.78217982
5/22/2017,113551.04,72.93148803,113551.04,72.93148803
5/23/2017,119127.205,96.83763464,119127.205,96.83763464
5/24/2017,121571.97,103.2410383,121571.97,103.2410383
5/25/2017,124010.03,108.5190134,124010.03,108.5190134
5/26/2017,123130.6,94.69622997,123130.6,94.69622997
5/27/2017,104643.675,60.86010195,104643.675,60.86010195
5/28/2017,110029.55,72.34164142,110029.55,72.34164142
5/29/2017,130516.1,96.084781,130516.1,96.084781
5/30/2017,132762.38,95.71447434,132762.38,95.71447434
5/31/2017,139030.795,120.6492316,139030.795,120.6492316
6/1/2017,140202.735,113.3116143,140202.735,113.3116143
6/2/2017,136856.8,96.83774741,136856.8,96.83774741
6/3/2017,122161.405,107.2457298,122161.405,107.2457298
6/4/2017,118953.95,109.7429759,118953.95,109.7429759
6/5/2017,132877.45,101.1322774,132877.45,101.1322774
6/6/2017,133274.53,97.89246038,133274.53,97.89246038
6/7/2017,136116.12,105.6961681,136116.12,105.6961681
6/8/2017,139511.78,110.1268719,139511.78,110.1268719
6/9/2017,130994.54,99.97713568,130994.54,99.97713568
6/10/2017,120698.915,97.62212413,120698.915,97.62212413
6/11/2017,113374.465,87.88338857,113374.465,87.88338857
6/12/2017,117691.685,101.7060988,117691.685,101.7060988
6/13/2017,135184.95,109.9512443,135184.95,109.9512443
6/14/2017,136253.42,93.58978215,136253.42,93.58978215
6/15/2017,135303.255,102.837272,135303.255,102.837272
6/16/2017,135269.635,107.362224,135269.635,107.362224
6/17/2017,121178.68,104.2875868,121178.68,104.2875868
6/18/2017,116112.74,93.61692763,116112.74,93.61692763
6/19/2017,134925.74,95.96949334,134925.74,95.96949334
6/20/2017,131996.97,85.79783203,131996.97,85.79783203
6/21/2017,139814.3,106.9667247,139814.3,106.9667247
6/22/2017,140348.57,94.85896751,140348.57,94.85896751
6/23/2017,132029.575,80.26993871,132029.575,80.26993871
6/24/2017,122393.325,84.97094445,122393.325,84.97094445
6/25/2017,118103.865,72.87051538,118103.865,72.87051538
6/26/2017,138040.38,104.3154945,138040.38,104.3154945
6/27/2017,144526.63,100.1993406,144526.63,100.1993406
6/28/2017,141351.895,98.53810322,141351.895,98.53810322
6/29/2017,138124.06,102.5250395,138124.06,102.5250395
6/30/2017,139275.775,124.6840444,139275.775,124.6840444
7/1/2017,125949.5,114.7570772,125949.5,114.7570772
7/2/2017,120137.45,110.1092823,120137.45,110.1092823
7/3/2017,139765.32,150.612766,139765.32,150.612766
7/4/2017,134029.805,132.5455181,134029.805,132.5455181
7/5/2017,134084.665,146.1761256,134084.665,146.1761256
7/6/2017,137899.715,141.6793728,137899.715,141.6793728
7/7/2017,134078.07,131.2653815,134078.07,131.2653815
7/8/2017,123687.97,129.135411,123687.97,129.135411
7/9/2017,116064.03,115.1296024,116064.03,115.1296024
7/10/2017,133132.325,123.9739271,133132.325,123.9739271
7/11/2017,137352.78,148.6794952,137352.78,148.6794952
7/12/2017,138152.105,117.9532423,138152.105,117.9532423
7/13/2017,134622.39,106.1487634,134622.39,106.1487634
7/14/2017,131387.745,111.3949826,131387.745,111.3949826
7/15/2017,124486.695,136.1065517,124486.695,136.1065517
7/16/2017,119927.64,102.1491373,119927.64,102.1491373
7/17/2017,131868.24,99.85163753,131868.24,99.85163753
7/18/2017,136121.835,109.9969729,136121.835,109.9969729
7/19/2017,133906.26,109.5605504,133906.26,109.5605504
7/20/2017,139316.29,133.736501,139316.29,133.736501
7/21/2017,140073.895,130.1927109,140073.895,130.1927109
7/22/2017,122397.13,91.65608062,122397.13,91.65608062
7/23/2017,118007.665,107.8923323,118007.665,107.8923323
7/24/2017,136330.59,122.6544774,136330.59,122.6544774
7/25/2017,129699.265,113.0336114,129699.265,113.0336114
7/26/2017,133198.34,117.2808433,133198.34,117.2808433
7/27/2017,136003.915,117.3154738,136003.915,117.3154738
7/28/2017,130432.05,111.3069682,130432.05,111.3069682
7/29/2017,111331.235,93.45310086,111331.235,93.45310086
7/30/2017,107580.495,91.41616627,107580.495,91.41616627
7/31/2017,132276.88,137.4766901,132276.88,137.4766901
8/1/2017,137617.88,137.9754246,137617.88,137.9754246
8/2/2017,140729.185,113.4923335,140729.185,113.4923335
8/3/2017,151355.43,169.2338271,151355.43,169.2338271
8/4/2017,141647.895,110.3517269,141647.895,110.3517269
8/5/2017,116696.455,82.76667325,116696.455,82.76667325
8/6/2017,117351.14,86.20220241,117351.14,86.20220241
8/7/2017,138963.175,111.4890145,138963.175,111.4890145
8/8/2017,139108.435,111.5513751,139108.435,111.5513751
8/9/2017,130044.375,105.283102,130044.375,105.283102
8/10/2017,122361.925,86.91654833,122361.925,86.91654833
8/11/2017,122862.345,78.92563543,122862.345,78.92563543
8/12/2017,113669.45,77.12359093,113669.45,77.12359093
8/13/2017,106274.56,68.29417174,106274.56,68.29417174
8/14/2017,121533.955,101.399598,121533.955,101.399598
8/15/2017,127193.3,99.0861742,127193.3,99.0861742
8/16/2017,121445.38,72.16481732,121445.38,72.16481732
8/17/2017,129223.805,73.71456005,129223.805,73.71456005
8/18/2017,133562.985,92.10754493,133562.985,92.10754493
8/19/2017,124852.67,97.96893516,124852.67,97.96893516
